campaign_id,campaign_name,channel_id,campaign_manager,start_date,end_date,budget,campaign_type,target_segment,target_country
818,Loyalty Retention Drive 2022,3,Debra Smith,2023-12-03,2023-12-11,1252.87,Retention,At-Risk,Italy
819,Clearance Awareness Drive 2023,7,Angela Dillon,2024-01-24,2024-03-23,7587.91,Awareness,Returning,India
820,Flash Conversion Drive 2024,15,Angela Dillon,2021-10-22,2022-01-13,2890.13,Conversion,All,France
821,Prospecting Brand Drive 2024,10,Julie Clark,2019-06-17,2019-07-21,41916.92,Brand,VIP,Saudi Arabia
822,Flash Retention Drive 2021,12,Jessica Sanford,2019-07-11,2019-09-15,3802.47,Retention,All,Nigeria
823,Spring Brand Promo 2020,8,Robert Jones,2019-04-16,2019-06-17,691.7,Brand,New,Japan
824,BlackFriday Acquisition Drive 2022,2,Richard White,2021-04-29,2021-05-12,7051.25,Acquisition,Churned,Mexico
825,Holiday Brand Sale 2021,15,Hannah Matthews,2022-03-14,2022-04-15,9834.95,Brand,Churned,South Africa
826,Loyalty Acquisition Sale 2022,12,Mark Harris,2024-07-22,2024-08-14,10141.88,Acquisition,At-Risk,United States
827,Winter Awareness Promo 2021,1,Gloria Keller,2024-01-28,2024-02-10,6090.81,Awareness,All,Netherlands
828,Spring Retention Drive 2020,15,Elizabeth Hill,2022-05-09,2022-05-24,920.85,Retention,VIP,Global
829,Summer Acquisition Promo 2019,11,Elizabeth Hill,2024-05-25,2024-08-12,10567.11,Acquisition,New,India
830,summer awareness push 2023,5,Rebecca Simmons,2022-04-16,2022-07-05,5603.56,Awareness,At-Risk,United Arab Emirates
831,Clearance Brand Push 2020,3,Levi Stewart,2024-08-19,2024-11-09,11083.59,Brand,Churned,Saudi Arabia
832,retarget conversion campaign 2021,7,,2022-09-25,2022-10-22,6472.49,Conversion,All,France
833,NewYear Awareness Drive 2024,5,Chase Wolf,2019-07-13,2019-10-11,21853.14,Awareness,Returning,United Kingdom
834,Holiday Acquisition Promo 2021,9,Caitlin Edwards,2024-04-16,2024-05-22,10857.11,Acquisition,New,Philippines
835,Flash Retention Campaign 2024,15,Eric Dodson Jr.,2023-08-25,2023-09-14,10550.68,Retention,Churned,Mexico
836,Flash Brand Push 2024,9,Robert Jones,2020-07-04,2020-09-21,4698.88,Brand,Churned,United Kingdom
837,Flash Conversion Drive 2019,11,Debra Smith,2019-05-09,2019-05-02,30819.79,Conversion,New,Nigeria
838,Holiday Conversion Sale 2020,11,Mark Morgan,2023-05-15,2023-08-08,917.36,Conversion,At-Risk,Italy
839,Flash Brand Drive 2023,2,Charles Torres,2022-07-29,2022-10-05,10125.14,Brand,Returning,Global
840,Summer Conversion Promo 2024,15,Julie Clark,2020-10-27,2020-12-12,5934.94,Conversion,At-Risk,Mexico
841,NewYear Acquisition Push 2022,2,,2020-10-05,2020-11-05,2826.29,Acquisition,At-Risk,Indonesia
842,Winter Retention Sale 2022,6,Anthony Rasmussen,2023-01-19,2023-03-30,1433.17,Retention,At-Risk,Nigeria
843,Winter Acquisition Campaign 2021,4,James Smith,2024-07-24,2024-08-07,8750.98,Acquisition,Returning,Italy
844,Retarget Brand Push 2019,2,Levi Stewart,2022-03-18,2022-04-12,3468.83,Brand,All,United Arab Emirates
845,Prospecting Brand Drive 2021,14,Eric Dodson Jr.,2022-11-22,2022-12-08,34206.01,Brand,Churned,India
846,HOLIDAY RETENTION PUSH 2021,9,Kevin Morris,2019-09-18,2019-09-30,10324.64,Retention,Returning,Japan
847,BlackFriday Acquisition Promo 2019,12,John Lopez,2019-05-15,2019-07-18,2802.07,Acquisition,VIP,Saudi Arabia
848,BlackFriday Awareness Campaign 2019,10,Angel Kent,2019-09-26,2019-10-06,7904.61,Awareness,At-Risk,Saudi Arabia
849,Holiday Acquisition Promo 2023,7,Daniel Bridges,2024-11-24,2024-12-01,6130.25,Acquisition,All,Nigeria
850,Winter Conversion Drive 2023,7,Daniel Bridges,2024-08-12,2024-10-18,3815.96,Conversion,All,United Kingdom
851,  NewYear Brand Sale 2020  ,15,Kimberly Jensen,2020-08-15,2020-09-21,3029.7,Brand,All,Australia
852,Loyalty Brand Promo 2021,14,Derek Lowe,2024-05-17,2024-06-27,5056.04,Brand,VIP,Spain
853,Summer Conversion Drive 2019,4,Rebecca Prince,2023-02-18,2023-03-06,15073.15,Conversion,Churned,Egypt
854,NewYear Awareness Promo 2022,9,Dominic Bennett,2021-12-16,2022-01-02,10253.6,Awareness,All,Germany
855,BlackFriday Retention Promo 2024,6,Chase Wolf,2023-02-11,2023-05-08,6807.12,Retention,At-Risk,Egypt
856,Retarget Brand Sale 2023,4,Robert Jones,2021-10-01,2021-11-27,11554.23,Brand,New,Global
857,Summer Retention Sale 2020,8,Samuel Smith,2021-06-18,2021-06-26,16565.3,Retention,Churned,Brazil
858,Prospecting Awareness Promo 2021,15,Hannah Matthews,2019-06-03,2019-07-19,32888.84,Awareness,New,Saudi Arabia
859,Holiday Awareness Drive 2024,5,Mary Rodriguez,2024-02-03,2024-04-19,21849.71,Awareness,Returning,Australia
860,Summer Brand Push 2021,2,Angela Dillon,2019-10-07,2019-12-01,752.17,Brand,At-Risk,Australia
861,Holiday Awareness Drive 2019,13,,2022-05-04,2022-07-19,11820.76,Awareness,Churned,Spain
862,Retarget Conversion Sale 2019,11,Hunter Woods,2023-05-14,2023-07-16,2219.21,Conversion,Churned,Saudi Arabia
863,Flash Acquisition Promo 2022,1,Robert Massey,2019-07-28,2019-10-20,4083.6,Acquisition,All,United Arab Emirates
864,BlackFriday Retention Campaign 2019,2,Chase Wolf,2019-03-26,2019-06-17,2675.15,Retention,Returning,India
865,NewYear Acquisition Campaign 2019,12,Debra Smith,2019-11-28,2019-12-30,2239.42,Acquisition,New,India
866,BlackFriday Retention Promo 2022,10,Alexis Hale,2019-07-24,2019-08-02,15291.41,Retention,Churned,South Africa
867,,15,Levi Stewart,2021-07-01,2021-09-10,695.7,Awareness,All,Indonesia
868,Summer Retention Drive 2022,9,Robert Massey,2020-12-16,2020-12-28,1963.3,Retention,All,Germany
869,Winter Brand Drive 2022,10,Caitlin Edwards,2024-07-07,2024-10-02,7896.18,Brand,VIP,Brazil
870,Holiday Awareness Push 2020,2,Miguel Johnston,2021-11-10,2022-01-05,7412.45,Awareness,At-Risk,Germany
871,,2,Rachel Wright,2024-08-09,2024-09-28,1587.45,Conversion,Churned,United Kingdom
872,Flash Acquisition Push 2021,6,Richard White,2023-06-27,2023-07-19,3923.16,Acquisition,New,Indonesia
873,Summer Retention Promo 2021,11,Kevin Morris,2019-03-28,2019-04-24,2795.14,Retention,Returning,United States
874,Loyalty Acquisition Campaign 2021,6,Eric Smith MD,2024-03-25,2024-04-01,5901.57,Acquisition,At-Risk,Nigeria
875,Prospecting Conversion Promo 2023,5,Samuel Smith,2022-12-09,2023-02-15,1480.0,Conversion,All,United Kingdom
876,Retarget Brand Push 2019,14,Robert Jones,2022-04-14,2022-07-11,4156.05,Brand,Returning,Canada
877,BlackFriday Awareness Campaign 2019,8,,2020-06-27,2020-07-13,2401.85,Awareness,Churned,Philippines
878,Loyalty Acquisition Promo 2020,6,Christine Harris,2024-10-29,2025-01-06,8645.09,Acquisition,At-Risk,Italy
879,Spring Retention Push 2021,3,Hannah Matthews,2024-08-30,2024-11-18,2138.86,Retention,At-Risk,United States
880,  Summer Acquisition Push 2021  ,6,Isaiah Hall Jr.,2020-10-21,2020-12-16,8906.25,Acquisition,New,Saudi Arabia
881,Spring Awareness Promo 2024,5,Yolanda Wallace,2021-12-26,2022-03-14,2671.37,Awareness,At-Risk,United States
882,Launch Retention Campaign 2021,4,Anthony Rasmussen,2019-12-17,2020-02-04,3765.76,Retention,New,Spain
883,Flash Awareness Campaign 2019,4,Julie Clark,2021-09-22,2021-11-23,27382.18,Awareness,New,Egypt
884,Prospecting Acquisition Drive 2019,1,Donna Nelson,2019-10-21,2020-01-18,6913.14,Acquisition,New,Global
885,BlackFriday Retention Sale 2023,11,Angela Chandler,2024-02-06,2024-04-22,12549.08,Retention,Churned,Germany
886,Loyalty Acquisition Sale 2020,1,Angela Dillon,2023-04-24,2023-05-16,14790.21,Acquisition,Returning,United Kingdom
887,Retarget Acquisition Sale 2022,13,,2019-05-09,2019-07-01,1572.96,Acquisition,Returning,United States
888,NewYear Conversion Push 2023,10,Sandra Kim,2024-06-05,2024-07-07,26929.34,Conversion,At-Risk,Egypt
889,Prospecting Retention Drive 2021,10,Rachel Dickerson,2022-10-06,2022-11-11,9421.41,Retention,New,Philippines
890,Flash Acquisition Sale 2020,11,,2022-10-24,2023-01-18,7149.36,Acquisition,All,Saudi Arabia
891,Spring Awareness Campaign 2023,7,James Smith,2020-01-30,2020-04-09,1924.0,Awareness,VIP,United Arab Emirates
892,Retarget Conversion Drive 2024,5,Debra Smith,2020-08-01,2020-08-13,3384.59,Conversion,VIP,Japan
893,Loyalty Brand Promo 2024,12,,2022-05-03,2022-06-15,5364.26,Brand,VIP,Brazil
894,Winter Awareness Drive 2023,9,Lori Delgado,2021-10-21,2022-01-16,50139.57,Awareness,Churned,Germany
895,Loyalty Brand Campaign 2023,12,James Smith,2020-05-24,2020-08-19,8955.13,Brand,VIP,South Africa
896,BlackFriday Conversion Promo 2019,4,Jennifer Obrien,2023-03-12,2023-05-09,3607.3,Conversion,Returning,Australia
897,Spring Conversion Sale 2021,10,Yolanda Wallace,2021-12-14,2022-03-09,3890.32,Conversion,At-Risk,United Kingdom
898,Flash Retention Sale 2020,6,Julie Clark,2024-10-15,2024-12-13,3380.99,Retention,New,Italy
899,BlackFriday Acquisition Drive 2023,14,Angel Kent,2024-08-30,2024-09-09,29278.28,Acquisition,At-Risk,United States
900,Retarget Retention Push 2024,5,Nicholas Gordon,2022-08-31,2022-10-30,10935.31,Retention,At-Risk,United States
901,NewYear Acquisition Sale 2022,3,Rachel Dickerson,2024-03-08,2024-05-18,1461.43,Acquisition,VIP,United States
902,Holiday Conversion Sale 2020,2,Daniel Bridges,2020-02-15,2020-04-18,11582.56,Conversion,Returning,Global
903,Clearance Retention Sale 2019,2,Hannah Matthews,2022-09-20,2022-11-20,3102.17,Retention,New,Egypt
904,Loyalty Retention Sale 2024,9,Rachel Dickerson,2021-01-03,2021-01-26,5387.47,Retention,Returning,Mexico
905,Holiday Awareness Push 2022,5,Angela Dillon,2021-10-18,2021-12-05,95450.76,Awareness,VIP,Netherlands
906,Summer Conversion Campaign 2019,10,,2023-01-19,2023-03-13,3188.49,Conversion,Returning,Germany
907,Prospecting Conversion Campaign 2020,11,Angela Dillon,2019-02-04,2019-02-17,7378.18,Conversion,VIP,Netherlands
908,Prospecting Brand Sale 2023,2,Nicholas Gordon,2023-02-21,2023-05-21,4334.78,Brand,Churned,Global
909,Flash Brand Campaign 2024,10,Isaiah Hall Jr.,2020-07-04,2020-08-18,7487.08,Brand,All,Spain
910,,10,,2024-04-16,2024-05-08,4197.54,Acquisition,Churned,Brazil
911,,4,Yolanda Wallace,2022-08-16,2022-09-25,5696.13,Conversion,All,Saudi Arabia
912,Launch Retention Sale 2024,8,Rachel Dickerson,2022-05-28,2022-08-02,11340.92,Retention,New,Australia
913,Clearance Retention Sale 2022,4,Dominic Bennett,2021-05-16,2021-06-25,10386.69,Retention,Returning,United States
914,Loyalty Awareness Push 2023,13,Robert Massey,2021-07-04,2021-07-14,6781.38,Awareness,Churned,Egypt
915,Holiday Retention Push 2023,7,Michael Lawrence,2023-03-23,2023-04-17,2184.75,Retention,All,Indonesia
916,Holiday Retention Push 2022,12,,2023-09-25,2023-12-13,7425.05,Retention,At-Risk,Japan
917,Spring Awareness Drive 2019,5,Robert Jones,2020-10-28,2020-11-21,2751.06,Awareness,VIP,Brazil
918,Flash Acquisition Campaign 2024,13,,2021-04-10,2021-07-05,2601.97,Acquisition,Churned,Global
919,,3,Kimberly Jensen,2022-02-27,2022-04-05,2288.05,Conversion,Churned,Australia
920,NewYear Brand Push 2021,4,Levi Stewart,2020-07-30,2020-08-23,9376.03,Brand,Returning,Australia
921,Winter Brand Promo 2022,1,Sandra Kim,2023-01-10,2023-01-03,6883.01,Brand,New,Italy
922,Holiday Acquisition Push 2023,10,,2020-06-20,2020-08-01,14532.76,Acquisition,VIP,France
923,Clearance Conversion Sale 2020,4,Eric Dodson Jr.,2022-04-19,2022-07-10,5759.95,Conversion,Churned,France
924,Summer Brand Campaign 2020,15,Charles Torres,2020-11-20,2021-01-07,3307.39,Brand,New,United Arab Emirates
925,Prospecting Conversion Promo 2023,14,Debra Smith,2023-06-28,2023-08-23,35099.63,Conversion,New,Netherlands
926,Loyalty Retention Drive 2024,6,Angela Chandler,2023-09-17,2023-10-02,3468.24,Retention,Returning,Saudi Arabia
927,Summer Awareness Sale 2022,4,Chase Wolf,2021-01-19,2021-03-17,4047.76,Awareness,VIP,Brazil
928,Spring Acquisition Campaign 2021,4,Stephanie Allen,2023-03-15,2023-04-10,17649.9,Acquisition,Returning,Nigeria
929,Clearance Retention Push 2019,8,Sandra Ayala,2022-07-26,2022-08-11,2565.29,Retention,At-Risk,South Africa
930,Flash Awareness Campaign 2023,12,,2022-04-10,2022-05-25,1304.79,Awareness,All,Nigeria
931,SUMMER RETENTION PUSH 2023,1,Rachel Wright,2022-04-09,2022-06-01,1754.07,Retention,New,Brazil
932,NewYear Awareness Drive 2023,7,Hannah Matthews,2022-11-30,2022-12-28,6030.7,Awareness,Churned,South Africa
933,Spring Conversion Promo 2022,13,,2021-05-25,2021-06-05,26529.35,Conversion,All,Nigeria
934,Prospecting Conversion Sale 2023,13,Debra Smith,2023-09-02,2023-11-11,54810.67,Conversion,VIP,United States
935,Clearance Retention Promo 2023,11,,2019-12-03,2019-12-31,1691.27,Retention,At-Risk,Netherlands
936,NewYear Acquisition Drive 2023,7,Mary Rodriguez,2020-06-21,2020-06-28,6224.1,Acquisition,At-Risk,Australia
937,Holiday Awareness Campaign 2022,1,Michael Lawrence,2024-10-04,2024-12-15,2767.55,Awareness,All,Egypt
938,BlackFriday Retention Campaign 2022,11,Elizabeth Hill,2024-02-16,2024-03-03,13422.56,Retention,VIP,Philippines
939,NewYear Conversion Drive 2019,8,Yolanda Wallace,2023-11-30,2024-02-27,1541.43,Conversion,Churned,India
940,Holiday Brand Drive 2023,2,Sandra Kim,2024-01-26,2024-04-15,3714.41,Brand,All,Nigeria
941,,12,Caitlin Edwards,2024-04-17,2024-07-09,947.48,Brand,New,Mexico
942,Flash Brand Sale 2022,10,Angela Dillon,2024-10-16,2024-07-22,5594.4,Brand,VIP,United Arab Emirates
943,Loyalty Conversion Push 2021,1,Mark Harris,2022-09-25,2022-11-24,11046.25,Conversion,At-Risk,Japan
944,Spring Acquisition Push 2024,4,Angela Dillon,2019-05-03,2019-06-11,4236.83,Acquisition,At-Risk,Germany
945,Spring Awareness Drive 2019,3,Angela Dillon,2019-08-14,2019-10-28,5709.89,Awareness,All,Canada
946,NewYear Awareness Drive 2023,11,Samuel Smith,2021-07-05,2021-09-21,2286.65,Awareness,VIP,Brazil
947,Summer Awareness Sale 2019,5,Richard White,2020-06-15,2020-08-18,7866.31,Awareness,At-Risk,Australia
948,Loyalty Acquisition Drive 2020,3,Chase Wolf,2023-08-12,2023-09-26,389.99,Acquisition,At-Risk,Japan
949,NewYear Acquisition Campaign 2023,3,Chase Wolf,2019-09-10,2019-11-15,28661.18,Acquisition,All,South Africa
950,Winter Retention Drive 2019,12,Jason Fletcher,2023-02-02,2023-04-14,3799.72,Retention,Churned,France
951,Holiday Acquisition Campaign 2021,15,,2019-10-15,2020-01-12,5624.79,Acquisition,Churned,Global
952,NewYear Awareness Drive 2023,8,Alexis Hale,2021-03-20,2021-05-03,358.84,Awareness,New,Spain
953,Flash Awareness Sale 2019,9,Elizabeth Hill,2023-01-30,2023-03-03,6826.47,Awareness,All,Mexico
954,Flash Conversion Promo 2020,10,Kevin Morris,2020-07-05,2020-09-23,3920.67,Conversion,Churned,Saudi Arabia
955,Flash Conversion Sale 2024,14,Nicholas Gordon,2023-01-29,2023-03-18,14872.87,Conversion,Churned,Italy
956,Loyalty Retention Promo 2023,11,Willie Bowers,2021-01-12,2021-03-09,1936.84,Retention,Returning,Saudi Arabia
957,Loyalty Awareness Campaign 2023,4,Mark Harris,2024-10-02,2024-11-03,4240.61,Awareness,At-Risk,Germany
958,Summer Brand Drive 2022,1,Donna Nelson,2021-06-17,2021-07-12,2916.49,Brand,At-Risk,Canada
959,Spring Retention Sale 2020,7,Yvette House,2021-05-16,2021-07-15,11794.12,Retention,VIP,Egypt
960,Prospecting Conversion Campaign 2024,15,Eric Smith MD,2023-09-25,2023-12-05,4374.02,Conversion,At-Risk,Mexico
961,Retarget Retention Drive 2024,6,,2022-02-15,2022-04-04,2480.31,Retention,VIP,Egypt
962,NewYear Retention Sale 2019,15,,2021-06-25,2021-08-03,791.94,Retention,At-Risk,Italy
963,Summer Awareness Sale 2019,5,Felicia Henry,2024-03-31,2024-06-13,7082.41,Awareness,At-Risk,United Arab Emirates
964,Launch Retention Push 2024,9,Samuel Smith,2020-02-26,2020-03-11,9798.59,Retention,VIP,Canada
965,NewYear Retention Promo 2024,7,Hannah Matthews,2021-09-19,2021-10-09,11251.43,Retention,Returning,Australia
966,BlackFriday Conversion Promo 2023,15,Daniel Bridges,2020-09-04,2020-11-15,11680.27,Conversion,Churned,Indonesia
967,,8,Miguel Johnston,2020-07-29,2020-08-30,2656.29,Conversion,Returning,South Africa
968,Flash Brand Sale 2022,7,Jessica Sanford,2021-02-23,2021-03-31,31503.38,Brand,VIP,Nigeria
969,Prospecting Awareness Sale 2023,14,Mark Morgan,2023-03-29,2023-04-07,1250.2,Awareness,Returning,Italy
970,Loyalty Awareness Promo 2022,4,Miguel Johnston,2023-05-19,2023-06-29,6755.6,Awareness,Returning,India
971,Summer Retention Push 2019,9,Levi Stewart,2024-03-25,2024-05-13,3908.63,Retention,All,United Kingdom
972,Prospecting Brand Drive 2024,9,Connie Costa,2024-07-31,2024-08-10,7520.39,Brand,Churned,Mexico
973,,12,Hunter Woods,2020-03-15,2020-06-04,10866.64,Awareness,New,Philippines
974,,13,Rebecca Prince,2024-02-26,2024-05-20,3436.51,Retention,At-Risk,Indonesia
975,Clearance Brand Push 2021,8,,2024-07-11,2024-08-21,2661.77,Brand,VIP,France
976,Winter Conversion Push 2019,9,Rachel Dickerson,2019-07-01,2019-08-26,3502.01,Conversion,Churned,Mexico
977,BlackFriday Awareness Promo 2023,9,Robert Jones,2019-08-16,2019-08-28,2551.55,Awareness,At-Risk,India
978,Prospecting Retention Campaign 2023,6,Gloria Keller,2021-01-03,2021-03-16,8095.85,Retention,New,Philippines
979,Retarget Retention Push 2022,6,Willie Bowers,2024-04-06,2024-05-15,1600.63,Retention,All,United States
980,,15,,2020-07-26,2020-08-19,9867.45,Conversion,All,Italy
981,Prospecting Acquisition Drive 2024,1,Jon Thomas,2024-11-12,2024-12-23,1778.12,Acquisition,Returning,Global
982,Holiday Awareness Sale 2021,14,,2020-12-19,2021-03-03,34534.33,Awareness,Churned,France
983,BlackFriday Brand Drive 2022,6,Caitlin Edwards,2022-10-18,2022-10-27,4429.54,Brand,At-Risk,India
984,Spring Conversion Sale 2024,14,Connie Costa,2019-12-27,2020-01-15,1828.36,Conversion,Churned,Netherlands
985,clearance retention promo 2023,11,Dominic Bennett,2023-10-23,2023-12-24,1598.26,Retention,At-Risk,Egypt
986,Winter Conversion Promo 2023,10,,2022-09-27,2022-12-08,2892.83,Conversion,At-Risk,Mexico
987,Prospecting Brand Push 2019,15,Michael Lawrence,2022-02-22,2022-03-01,1547.81,Brand,Churned,South Africa
988,LOYALTY ACQUISITION PROMO 2019,13,Carolyn Schultz,2021-01-05,2020-10-08,2929.42,Acquisition,Churned,Spain
989,BlackFriday Brand Sale 2023,12,Willie Bowers,2024-01-25,2024-03-25,5440.21,Brand,Returning,Brazil
990,Spring Acquisition Campaign 2022,11,Lori Delgado,2023-07-19,2023-10-16,1106.71,Acquisition,VIP,Saudi Arabia
991,BlackFriday Brand Push 2020,7,Kevin Morris,2021-03-29,2021-05-28,2649.12,Brand,At-Risk,Japan
992,Holiday Brand Sale 2021,15,Alexis Hale,2021-12-28,2022-03-01,9696.65,Brand,Returning,United States
993,Spring Retention Drive 2023,7,Sandra Ayala,2024-04-27,2024-07-25,6302.71,Retention,All,Canada
994,Launch Awareness Sale 2019,6,Kevin Morris,2019-06-11,2019-08-26,1631.01,Awareness,Churned,France
995,Flash Acquisition Promo 2022,5,Rebecca Prince,2022-09-10,2022-10-30,3772.1,Acquisition,Churned,Japan
996,Launch Brand Drive 2021,7,Caitlin Edwards,2019-09-23,2019-10-02,6533.0,Brand,At-Risk,France
997,Clearance Acquisition Push 2023,4,Connie Costa,2024-05-20,2024-08-18,11740.71,Acquisition,At-Risk,Germany
998,Launch Brand Drive 2022,8,Lori Delgado,2020-08-13,2020-09-08,10337.27,Brand,Returning,Brazil
999,SUMMER BRAND SALE 2023,8,Chase Wolf,2021-11-27,2022-01-27,9647.46,Brand,VIP,Mexico
1000,Retarget Brand Campaign 2022,14,Anthony Rasmussen,2022-08-12,2022-10-28,2621.53,Brand,VIP,Netherlands
1001,,8,Daniel Bridges,2024-05-03,2024-07-29,4031.29,Brand,At-Risk,Italy
1002,NewYear Conversion Push 2022,8,Angela Dillon,2022-11-28,2023-02-10,4412.18,Conversion,New,Saudi Arabia
1003,Retarget Brand Sale 2019,9,Caitlin Edwards,2020-09-14,2020-11-17,3557.66,Brand,All,India
1004,Winter Brand Promo 2021,8,,2022-06-21,2022-07-06,11396.04,Brand,VIP,Nigeria
1005,Launch Awareness Drive 2023,10,Gloria Keller,2024-03-13,2024-05-06,4736.71,Awareness,Churned,Indonesia
1006,Spring Retention Campaign 2024,13,Rebecca Prince,2024-11-10,2025-01-26,4861.48,Retention,Returning,South Africa
1007,Launch Brand Campaign 2020,5,Christine Harris,2020-01-10,2020-02-12,12973.11,Brand,Churned,United States
1008,Summer Acquisition Campaign 2021,14,Jennifer Obrien,2021-08-10,2021-08-27,1375.74,Acquisition,Returning,Brazil
1009,Retarget Retention Sale 2022,10,Richard White,2020-03-17,2020-04-07,3783.61,Retention,All,Indonesia
1010,Prospecting Conversion Sale 2019,1,Rachel Wright,2020-04-08,2020-06-23,3481.55,Conversion,New,France
1011,Retarget Brand Drive 2022,15,Rebecca Simmons,2024-05-14,2024-08-11,5984.88,Brand,At-Risk,Global
1012,Launch Awareness Push 2021,13,Rebecca Prince,2022-08-29,2022-09-08,2988.15,Awareness,All,Nigeria
1013,Flash Retention Drive 2020,1,,2024-03-21,2024-04-12,3164.26,Retention,New,Netherlands
1014,Holiday Acquisition Campaign 2019,10,Jason Fletcher,2021-03-20,2021-04-14,2190.17,Acquisition,Churned,Saudi Arabia
1015,Launch Retention Drive 2021,3,Tammy Bell,2022-10-26,2022-12-01,2243.74,Retention,Returning,Mexico
