customer_id,first_name,last_name,email,age,gender,country,city,segment,signup_date,preferred_device
1606,Julia,Weaver,julia.weaver315@gmail.com,55,Other,Japan,Lake Briannafurt,VIP,2020-03-01,Tablet
1607,Catherine,Collins,catherine.collins302@yahoo.com,34,Male,Indonesia,Hunttown,Returning,2020-10-24,Desktop
1608,Stephen,Garcia,stephen.garcia747@hotmail.com,31,Male,India,Bennettchester,Churned,2019-07-23,Tablet
1609,Tammy,Hoffman,tammy.hoffman972@yahoo.com,43,Other,Spain,Rebeccaside,At-Risk,2022-01-14,Mobile
1610,Patrick,Kaiser,patrick.kaiser872@hotmail.com,55,Other,Australia,Beanside,Returning,2023-04-15,Desktop
1611,Shaun,Lane,shaun.lane187@gmail.com,40,Other,Japan,Wisemouth,New,2021-03-21,Mobile
1612,Anna,Day,anna.day944@yahoo.com,34,Other,netherlands,Port Crystal,Returning,2019-07-03,Desktop
1613,Ann,Clark,ann.clark655@yahoo.com,37,Other,  France  ,North Donald,At-Risk,2022-09-12,Desktop
1614,Thomas,Sharp,thomas.sharp960@hotmail.com,27,Female,United Kingdom,North Katrina,At-Risk,2020-07-06,Desktop
1615,Larry,Morgan,larry.morgan340@gmail.com,28,Other,Philippines,West Hannahchester,Returning,2024-03-24,Desktop
1616,Joseph,Clark,joseph.clark244@hotmail.com,37,Female,Canada,Gardnermouth,Returning,2024-10-03,Mobile
1617,Joe,Murray,joe.murray172@yahoo.com,30,Other,UK,North Ronaldland,New,2021-04-03,Desktop
1618,Katherine,Martin,katherine.martin842@hotmail.com,45,Other,Canada,East Jamesville,At-Risk,2019-03-27,Tablet
1619,Roger,Jackson,roger.jackson655@hotmail.com,18,Other,United States,Taylorside,Returning,2021-07-05,Mobile
1620,Albert,Wilson,albert.wilson458@yahoo.com,34,Male,Saudi Arabia,Alexandrastad,Returning,2022-05-20,Mobile
1621,Gabriel,Roberts,gabriel.roberts215@hotmail.com,35,Male,United Kingdom,Port Christina,At-Risk,2023-04-15,Tablet
1622,April,King,,39,Female,Australia,West Sara,VIP,2023-04-27,Mobile
1623,Melissa,Taylor,melissa.taylor806@hotmail.com,39,Male,Canada,Smithchester,New,2020-01-28,Tablet
1624,Thomas,Holder,thomas.holder2@gmail.com,29,Male,United States,Jacquelineborough,New,2023-03-01,Mobile
1625,Amanda,Rivera,amanda.rivera449@gmail.com,30,Other,Australia,Wheelerland,Returning,2021-02-06,Mobile
1626,Angie,Perez,angie.perez993@hotmail.com,40,Male,France,East Joshuachester,New,2022-07-04,Mobile
1627,Kevin,Weber,,40,Female,France,Annborough,Returning,2019-06-19,Mobile
1628,Elijah,Cross,elijah.cross560@yahoo.com,39,Female,Australia,West Anne,Returning,2019-10-05,Desktop
1629,ALEXA,Newman,alexa.newman849@yahoo.com,49,Female,Saudi Arabia,Barbarashire,Churned,2022-08-18,Tablet
1630,Tammy,Mclaughlin,tammy.mclaughlin667@hotmail.com,18,Other,India,Clarktown,Returning,2023-09-13,Desktop
1631,Veronica,Davis,veronica.davis167@hotmail.com,38,Female,Canada,East Fred,New,2024-03-31,Desktop
1632,Marcus,Huang,marcus.huang819@gmail.com,22,Male,France,New Lindsay,Churned,2021-07-21,Mobile
1633,Thomas,Turner,thomas.turner21@gmail.com,37,Female,U.S.A.,New Phillip,New,2023-08-23,Mobile
1634,Jasmin,Kelly,jasmin.kelly975@hotmail.com,28,Male,France,Alyssaborough,Returning,2024-09-24,Desktop
1635,Sonia,Bass,sonia.bass351@hotmail.com,25,Male,United States,Port Samuel,Returning,2021-08-25,Mobile
1636,Heather,King,,22,Other,Philippines,Pearsonburgh,Churned,2019-02-25,Desktop
1637,Michael,Owens,michael.owens561@hotmail.com,45,Male,South Africa,Jessicaborough,New,2022-09-13,Mobile
1638,Nancy,Knapp,nancy.knapp609@gmail.com,18,Other,Italy,Brookstown,Churned,2020-03-05,Mobile
1639,Michael,Lee,michael.lee722@hotmail.com,36,Male,United States,Markstad,New,2024-06-29,Mobile
1640,Wesley,Smith,wesley.smith966@yahoo.com,42,Other,Australia,Lake Joshuafort,VIP,2021-05-22,Desktop
1641,Wendy,Padilla,wendy.padilla622@yahoo.com,39,Female,  India  ,New Madelinefort,Returning,2024-12-24,Desktop
1642,Crystal,Henry,crystal.henry55@yahoo.com,18,Male,United Kingdom,North Mikeberg,Churned,2023-03-27,Mobile
1643,Gregory,Rosales,,35,Male,brazil,Flowersville,New,2019-05-03,Mobile
1644,Dana,Brown,dana.brown714@gmail.com,50,Other,India,Tonyaborough,VIP,2022-12-06,Tablet
1645,Joan,Cook,joan.cook948@hotmail.com,39,Other,Brazil,Rachaelburgh,Returning,2024-06-07,Tablet
1646,Brenda,Blackburn,brenda.blackburn272@hotmail.com,36,Other,Spain,Lake Richardton,New,2019-05-23,Mobile
1647,Mandy,Mason,mandy.mason305@hotmail.com,18,Male,France,Christophermouth,At-Risk,2019-04-08,Desktop
1648,Charlotte,Barker,charlotte.barker51@yahoo.com,21,Female,Australia,Lake Julie,At-Risk,2024-01-10,Tablet
1649,AARON,Hill,aaron.hill563@yahoo.com,18,Female,Italy,West Stevenland,New,2022-05-25,Desktop
1650,Steven,Wilson,steven.wilson56@gmail.com,46,Female,United Kingdom,Lake Christopher,Returning,2020-11-26,Desktop
1651,Courtney,Smith,courtney.smith438@gmail.com,37,Male,France,East Danamouth,Churned,2019-06-28,Mobile
1652,Jennifer,Wright,jennifer.wright844@hotmail.com,62,Other,Brazil,Lake Katelyn,At-Risk,2019-10-18,Tablet
1653,Brian,Mccarthy,brian.mccarthy615@gmail.com,38,Female,Netherlands,Donaldmouth,Returning,2021-06-26,Desktop
1654,Mary,Nelson,mary.nelson100@gmail.com,22,Male,United Arab Emirates,West Jordan,Returning,2021-08-21,Desktop
1655,Christopher,Kelly,christopher.kelly175@yahoo.com,34,Other,France,Kelseyhaven,At-Risk,2021-09-12,Mobile
1656,Crystal,Decker,crystal.decker84@gmail.com,25,Female,U.K.,Mooreshire,Churned,2020-04-06,Desktop
1657,Jacqueline,Reed,jacqueline.reed316@hotmail.com,45,Female,Philippines,Jaredhaven,Returning,2022-04-23,Mobile
1658,Julia,Adams,julia.adams501@hotmail.com,32,Other,Canada,West Jeffery,Returning,2020-07-25,Mobile
1659,Sandra,Holmes,sandra.holmes94@hotmail.com,22,Other,U.A.E.,South Donald,New,2022-07-09,Tablet
1660,Nathan,Gray,nathan.gray397@hotmail.com,47,Male,United States,West Jacquelinestad,Returning,2024-03-19,Mobile
1661,Alan,Fisher,,19,Female,Australia,Deborahville,Returning,2020-02-14,Mobile
1662,Michael,Martin,michael.martin192@hotmail.com,23,Female,United Kingdom,Port Andrew,Returning,2023-11-09,Desktop
1663,stephen,Johnston,stephen.johnston270@yahoo.com,35,Female,France,Wellsbury,Returning,2020-07-07,Mobile
1664,Nathaniel,Morgan,nathaniel.morgan270@hotmail.com,40,Male,Indonesia,Evansbury,New,2023-07-31,Mobile
1665,Rachel,Hunter,rachel.hunter578@yahoo.com,49,Male,Brazil,Schroedershire,New,2021-05-28,Desktop
1666,Anthony,Hunt,anthony.hunt771@yahoo.com,47,Other,Japan,New Karen,New,2019-10-12,Tablet
1667,Mason,Choi,mason.choi100@gmail.com,54,Male,United Kingdom,Lauraberg,At-Risk,2023-10-23,Tablet
1668,Stephen,Martin,stephen.martin353@gmail.com,43,Other,United States,East Nicole,At-Risk,2020-10-22,Mobile
1669,Christopher,Young,christopher.young995@gmail.com,18,Other,united states,Davisbury,Churned,2019-12-04,Desktop
1670,Angela,Rowe,angela.rowe567@gmail.com,33,Male,U.S.A.,Mooreville,New,2021-10-28,Mobile
1671,Gloria,Hale,gloria.hale839@yahoo.com,50,Other,India,Guerrabury,New,2023-07-30,Mobile
1672,Cody,Anderson,cody.anderson989@gmail.com,18,Other,Canada,Mejiaport,New,2023-12-02,Tablet
1673,Jessica,Coleman,jessica.coleman888@yahoo.com,30,Female,Japan,West Tracyshire,New,2019-02-28,Tablet
1674,Nicole,Thompson,nicole.thompson903@gmail.com,19,Male,Germany,Michaelhaven,Returning,2023-12-09,Mobile
1675,Cheryl,Walton,cheryl.walton307@gmail.com,28,Male,US,East Vincent,Returning,2019-04-07,Mobile
1676,Kevin,Davis,kevin.davis925@yahoo.com,44,Other,Canada,South Edward,Returning,2020-11-12,Desktop
1677,Emma,Castillo,emma.castillo515@yahoo.com,41,Other,Netherlands,Whitefurt,Returning,2023-02-04,Tablet
1678,Mary,Marshall,mary.marshall820@gmail.com,40,Other,Japan,Ginaville,Returning,2022-12-08,Tablet
1679,Richard,Roman,,37,Male,U.S.A.,Davidhaven,Returning,2021-04-21,Desktop
1680,Shawn,Tucker,shawn.tucker973@hotmail.com,31,Female,Germany,Hendersonton,VIP,2020-10-25,Desktop
1681,Jonathan,Walters,jonathan.walters972@hotmail.com,26,Male,,Shawfort,New,2023-04-10,Desktop
1682,Megan,Bonilla,megan.bonilla828@gmail.com,48,Male,France,South Amanda,VIP,2021-04-20,Desktop
1683,Emily,Hernandez,emily.hernandez44@yahoo.com,44,Female,Brazil,Jamesmouth,Churned,2021-08-10,Desktop
1684,Steven,Williams,steven.williams700@yahoo.com,22,Female,United States,Richardsonstad,VIP,2020-07-06,Desktop
1685,Matthew,Phillips,matthew.phillips843@gmail.com,18,Other,Australia,Guystad,Returning,2021-07-02,Desktop
1686,Sean,Evans,sean.evans855@gmail.com,42,Other,Brazil,West Jessicaside,At-Risk,2023-06-07,Mobile
1687,John,Miller,john.miller328@gmail.com,59,Other,India,Lake Duane,New,2021-12-17,Desktop
1688,Patricia,Reed,,48,Female,United Kingdom,Port Rebecca,,2024-08-04,Tablet
1689,Lori,Carroll,lori.carroll407@gmail.com,24,Other,India,West Nathanberg,Returning,2022-08-28,Mobile
1690,Jennifer,Burnett,jennifer.burnett878@gmail.com,29,Female,United Kingdom,Huntland,Returning,2021-01-10,Tablet
1691,Dana,Turner,dana.turner470@yahoo.com,40,Male,US,East Stephanieview,At-Risk,2023-05-01,Tablet
1692,Julia,Miller,julia.miller639@yahoo.com,44,Other,Italy,Port Jamesview,VIP,2024-12-19,Tablet
1693,Christina,Ryan,christina.ryan801@gmail.com,39,Female,Italy,West Ashleyborough,Returning,2023-07-25,Desktop
1694,Samuel,Burgess,samuel.burgess425@gmail.com,26,Male,Mexico,Walterton,Returning,2022-08-17,Desktop
1695,Renee,Gregory,renee.gregory581@yahoo.com,29,Other,Mexico,South Jamiechester,New,2022-12-10,Tablet
1696,Joshua,Ford,joshua.ford777@hotmail.com,36,Male,France,Coltonbury,New,2019-02-09,Desktop
1697,Mark,Brown,mark.brown577@yahoo.com,22,Male,Japan,Matthewsmouth,At-Risk,2022-04-01,Mobile
1698,Thomas,Grant,thomas.grant889@yahoo.com,37,Other,United States,Luismouth,New,2019-11-29,Mobile
1699,Melissa,Porter,melissa.porter899@hotmail.com,18,Female,United States,Lake Peter,Returning,2021-06-01,Mobile
1700,Donna,Duncan,donna.duncan393@gmail.com,60,Other,Netherlands,Hoffmanstad,At-Risk,2019-07-02,Mobile
1701,Julie,Moreno,julie.moreno586@yahoo.com,27,Other,United States,Karenmouth,New,2023-01-17,Mobile
1702,Anthony,Weber,anthony.weber39@gmail.com,38,Male,United Kingdom,Annettechester,New,2024-12-21,Mobile
1703,Andrew,Mcpherson,andrew.mcpherson413@hotmail.com,27,Male,Saudi Arabia,Fritzfurt,Returning,2024-07-11,Tablet
1704,David,Lawson,david.lawson624@gmail.com,18,Other,Italy,South Jefferyville,VIP,2022-06-04,Tablet
1705,Gregory,Moore,gregory.moore412@hotmail.com,39,Male,Canada,Piercestad,Returning,2023-07-05,Mobile
1706,Robert,Greene,robert.greene911@yahoo.com,29,Female,Germany,Crystalmouth,Churned,2022-01-05,Tablet
1707,Amanda,Perez,amanda.perez244@yahoo.com,25,Male,Saudi Arabia,Shermanport,New,2023-12-16,Tablet
1708,Shannon,Bradshaw,shannon.bradshaw487@gmail.com,24,Female,Japan,Robertsside,VIP,2023-12-24,Mobile
1709,kathryn,Douglas,kathryn.douglas21@hotmail.com,41,Female,Mexico,South Bettychester,New,2024-11-04,Mobile
1710,Robert,Fields,robert.fields319@hotmail.com,48,Female,Mexico,East Chelsea,Churned,2022-01-07,Mobile
1711,Christopher,Duncan,christopher.duncan879@yahoo.com,34,Other,united states,West Chelseaburgh,Returning,2022-06-01,Tablet
1712,Thomas,Davis,thomas.davis101@yahoo.com,46,Male,Italy,Lake Carolynfurt,VIP,2022-04-24,Desktop
1713,michelle,Jefferson,michelle.jefferson308@gmail.com,27,Other,France,Woodbury,Returning,2020-01-19,Mobile
1714,Sharon,Morse,sharon.morse793@yahoo.com,35,Female,Saudi Arabia,West Calvin,Returning,2019-03-09,Mobile
1715,Becky,Stevens,becky.stevens747@hotmail.com,39,Female,U.S.A.,Fritzburgh,Churned,2024-11-01,Tablet
1716,Vincent,Rodriguez,vincent.rodriguez662@hotmail.com,18,Male,Germany,Monicaburgh,Returning,2020-06-20,Desktop
1717,Jennifer,Jones,jennifer.jones453@hotmail.com,52,Male,Mexico,Lake Ericahaven,VIP,2024-12-21,Mobile
1718,Michelle,Jones,michelle.jones759@yahoo.com,22,Female,CANADA,Nicoleside,Returning,2019-09-23,Tablet
1719,Kimberly,Holland,kimberly.holland889@hotmail.com,40,Female,United States,South Timothyton,Returning,2020-10-03,Desktop
1720,Raymond,Short,raymond.short528@gmail.com,25,Male,Nigeria,Reginaldhaven,At-Risk,2022-10-10,Desktop
1721,Scott,Cobb,scott.cobb319@gmail.com,18,Other,United States,Port Jose,VIP,2023-12-14,Tablet
1722,Karen,Rodriguez,karen.rodriguez414@gmail.com,18,Male,Italy,Robertmouth,New,2019-11-08,Tablet
1723,John,Olson,john.olson901@yahoo.com,50,Other,Nigeria,West Dawnland,New,2021-10-01,Desktop
1724,Jenna,Goodwin,,32,Male,India,Kennethmouth,New,2020-12-25,Desktop
1725,Shannon,Scott,,42,Male,United States,Port Donaldhaven,At-Risk,2020-09-23,Desktop
1726,Jeffrey,Wood,jeffrey.wood34@yahoo.com,44,Female,France,Kristopherburgh,Returning,2022-05-28,Desktop
1727,Kevin,Marquez,kevin.marquez941@hotmail.com,25,Female,Egypt,Ericberg,,2019-11-18,Tablet
1728,Kelly,Cruz,kelly.cruz204@hotmail.com,37,Female,United Kingdom,North Melissa,New,2022-07-01,Mobile
1729,Eddie,Smith,eddie.smith844@yahoo.com,49,Female,United States,Woodsburgh,New,2024-10-31,Tablet
1730,Dawn,Matthews,dawn.matthews407@hotmail.com,39,Other,Brazil,Alexandrafurt,At-Risk,2024-03-11,Desktop
1731,Todd,Jackson,todd.jackson698@hotmail.com,22,Male,Brazil,Thompsonfurt,New,2019-02-01,Desktop
1732,Stacey,Peterson,stacey.peterson382@yahoo.com,20,Female,USA,East Edward,VIP,2022-08-26,Tablet
1733,Jessica,Wilson,jessica.wilson457@gmail.com,50,Male,Egypt,Victorshire,VIP,2024-06-22,Mobile
1734,Rebecca,Larsen,rebecca.larsen601@hotmail.com,58,Other,Britain,Lake James,Returning,2022-12-26,Mobile
1735,Raymond,Garcia,raymond.garcia353@yahoo.com,46,Male,Philippines,West Angelaside,Returning,2024-01-29,Mobile
1736,Amanda,Miller,amanda.miller767@gmail.com,41,Other,United Kingdom,Knightbury,New,2020-06-20,Desktop
1737,Laura,White,laura.white292@hotmail.com,39,Male,Brazil,East Hannah,At-Risk,2021-09-26,Mobile
1738,Billy,Lynch,billy.lynch51@hotmail.com,51,Male,Japan,Christopherborough,At-Risk,2023-05-26,Tablet
1739,Samantha,Escobar,samantha.escobar799@gmail.com,30,Male,Mexico,Brucebury,Returning,2020-06-18,Desktop
1740,Kathleen,Woods,kathleen.woods663@gmail.com,45,Male,Philippines,West Kristyland,New,2020-03-06,Tablet
1741,Darren,Miller,darren.miller212@gmail.com,21,Female,United Arab Emirates,New Bridgetfort,New,2020-10-19,Tablet
1742,Alec,Jordan,alec.jordan420@gmail.com,39,Other,United Kingdom,Watersborough,Returning,2022-07-14,Desktop
1743,Cynthia,Campos,cynthia.campos886@gmail.com,41,Other,India,Karenview,Churned,2021-12-15,Desktop
1744,Gregory,Hunter,,29,Male,United States,Stephanieport,Returning,2020-08-01,Tablet
1745,Amanda,Peterson,amanda.peterson178@hotmail.com,28,Other,Japan,Connieville,Returning,2024-11-11,Desktop
1746,Sonya,Freeman,sonya.freeman230@yahoo.com,30,Female,Egypt,Simpsonburgh,Returning,2019-05-24,Tablet
1747,Ryan,Torres,ryan.torres825@yahoo.com,18,Female,Indonesia,Danaside,New,2023-12-08,Tablet
1748,James,Rodriguez,james.rodriguez991@gmail.com,21,Other,Canada,West Warren,Returning,2020-12-02,Tablet
1749,alyssa,Garcia,alyssa.garcia282@yahoo.com,18,Female,South Africa,New Emily,New,2020-12-10,Mobile
1750,James,Foster,james.foster873@gmail.com,40,Female,,New Elaine,New,2020-12-14,Mobile
1751,Zachary,Wells,,44,Male,United Kingdom,Chanview,Churned,2020-05-16,Mobile
1752,  Jose  ,Michael,jose.michael310@yahoo.com,39,Other,Australia,Dustinmouth,Churned,2023-05-12,Tablet
1753,Maria,Stewart,maria.stewart845@yahoo.com,21,Other,U.K.,Elliottchester,Returning,2019-01-13,Mobile
1754,Shelby,Brown,shelby.brown599@yahoo.com,48,Male,US,Debbieberg,New,2024-11-06,Desktop
1755,Katie,Smith,katie.smith524@hotmail.com,33,Other,Spain,East Ebony,New,2020-07-14,Mobile
1756,Marissa,Johnson,marissa.johnson575@yahoo.com,25,Other,UNITED STATES,Nguyenside,Returning,2023-06-08,Tablet
1757,Lauren,Williamson,lauren.williamson624@yahoo.com,30,Female,Mexico,Danielbury,Returning,2019-12-18,Mobile
1758,Jennifer,David,jennifer.david701@hotmail.com,48,Male,Japan,Craneton,VIP,2023-09-08,Mobile
1759,Peter,Moyer,peter.moyer66@hotmail.com,19,Female,  United States  ,Wrightshire,Returning,2021-04-01,Mobile
1760,Craig,Bowman,craig.bowman656@yahoo.com,45,Female,Nigeria,Samuelport,Returning,2019-09-01,Mobile
1761,Dennis,Brady,dennis.brady268@yahoo.com,42,Other,Japan,Hollowayberg,Churned,2022-07-16,Tablet
1762,Audrey,Hoffman,audrey.hoffman976@yahoo.com,25,Other,indonesia,West Ashley,VIP,2023-07-30,Mobile
1763,Jose,Schmidt,jose.schmidt193@yahoo.com,44,Male,U.S.A.,East Kelseyland,At-Risk,2024-03-22,Tablet
1764,Holly,Stevenson,holly.stevenson784@yahoo.com,28,Male,South Africa,Burgessborough,Returning,2020-02-08,Desktop
1765,Taylor,Murray,,23,Other,France,Lake Teresa,Returning,2020-07-21,Mobile
1766,Cassandra,Cantu,cassandra.cantu677@gmail.com,59,Female,Egypt,Lake Robertfurt,Churned,2023-11-02,Tablet
1767,Lauren,Decker,lauren.decker144@gmail.com,40,Other,,Allenchester,New,2024-12-21,Desktop
1768,Susan,Marks,susan.marks672@yahoo.com,43,Female,Canada,Campbellmouth,Churned,2022-10-21,Mobile
1769,Jessica,Cunningham,jessica.cunningham266@hotmail.com,52,Female,United Kingdom,New Erichaven,VIP,2024-01-29,Mobile
1770,Christopher,Nielsen,christopher.nielsen398@hotmail.com,46,Other,United States,Port Charles,Returning,2023-02-07,Desktop
1771,Lisa,Owens,lisa.owens598@hotmail.com,23,Other,Italy,Lake Mark,New,2020-02-03,Tablet
1772,Barbara,Gibson,barbara.gibson836@hotmail.com,40,Male,Mexico,Prestonfurt,Returning,2022-06-13,Mobile
1773,Adam,Clayton,,25,Other,United States,East Marcusberg,Churned,2020-07-21,Desktop
1774,Jeffrey,Craig,jeffrey.craig703@yahoo.com,38,Other,Canada,Valdezborough,At-Risk,2023-08-14,Tablet
1775,  Autumn  ,Gomez,autumn.gomez804@hotmail.com,46,Female,Philippines,East Kendra,Churned,2020-03-27,Tablet
1776,Hunter,Johnson,hunter.johnson368@hotmail.com,21,Other,India,Port Davidstad,At-Risk,2024-09-22,Mobile
1777,Mark,Stewart,mark.stewart866@gmail.com,28,Male,Canada,East Kevin,At-Risk,2021-07-18,Tablet
1778,Joseph,Mayer,joseph.mayer898@gmail.com,32,Other,Germany,Anthonymouth,New,2019-09-27,Desktop
1779,Stacy,Johnson,,21,Male,united states,South Brandon,Churned,2021-08-18,Mobile
1780,James,Wise,james.wise132@hotmail.com,57,Other,Italy,North Tanyahaven,New,2024-06-24,Mobile
1781,Jenny,Martinez,jenny.martinez743@gmail.com,38,Other,Saudi Arabia,South Joystad,Returning,2023-07-01,Desktop
1782,Logan,Lee,logan.lee970@gmail.com,24,Other,Netherlands,Timothyhaven,Returning,2019-09-03,Mobile
1783,Stephen,Smith,stephen.smith671@yahoo.com,48,Male,UK,Nixonville,Returning,2021-02-16,Desktop
1784,Sonya,Copeland,sonya.copeland364@yahoo.com,47,Male,Mexico,Jeromeland,New,2022-11-26,Tablet
1785,Lisa,Liu,lisa.liu893@gmail.com,42,Female,Indonesia,Jessicamouth,Returning,2019-04-10,Mobile
1786,Melanie,Thompson,melanie.thompson808@gmail.com,18,Female,Italy,New Eric,Returning,2023-03-03,Mobile
1787,Kathryn,Brown,kathryn.brown267@gmail.com,41,Other,Nigeria,Nathanchester,Returning,2023-12-09,Mobile
1788,Robert,Thompson,robert.thompson475@hotmail.com,51,Male,Brazil,Lake Lisa,Returning,2023-01-05,Mobile
1789,Michael,Buckley,michael.buckley55@gmail.com,22,Other,  United States  ,South Jamesfurt,New,2022-10-02,Tablet
1790,Regina,Baker,regina.baker595@yahoo.com,32,Other,Nigeria,Port Anthonytown,New,2024-05-01,Desktop
1791,Austin,Wiggins,austin.wiggins484@yahoo.com,44,Male,CANADA,New Nicholashaven,Returning,2020-01-07,Tablet
1792,craig,Bailey,craig.bailey123@gmail.com,25,Other,United States,South Vanessaville,Churned,2024-10-23,Mobile
1793,Steven,Perry,steven.perry543@hotmail.com,53,Female,US,Taylortown,New,2020-11-13,Mobile
1794,Terrance,Leach,terrance.leach56@gmail.com,29,Male,United States,Dianastad,Returning,2024-09-27,Desktop
1795,Elizabeth,Davis,elizabeth.davis206@yahoo.com,49,Female,U.S.A.,East Jeffrey,Returning,2019-10-12,Mobile
1796,Sheri,Perez,sheri.perez584@gmail.com,18,Female,United Arab Emirates,Lake Richardville,Returning,2020-07-01,Desktop
1797,John,Blair,john.blair324@yahoo.com,25,Other,Italy,Jennifermouth,Returning,2023-01-04,Desktop
1798,April,Ray,april.ray798@yahoo.com,45,Male,United Kingdom,West Robert,New,2022-12-19,Mobile
1799,Beth,Michael,beth.michael341@gmail.com,49,Other,France,Welchborough,New,2024-11-16,Desktop
1800,Alexis,Walters,alexis.walters321@gmail.com,41,Other,Netherlands,South Marcus,VIP,2022-06-07,Desktop
1801,Timothy,Cooper,timothy.cooper5@hotmail.com,27,Female,United Kingdom,Hayesborough,Returning,2021-09-19,Mobile
1802,Jose,Gonzales,jose.gonzales215@hotmail.com,18,Male,Germany,Dianahaven,Churned,2024-07-17,Tablet
1803,Matthew,Stafford,matthew.stafford783@yahoo.com,18,Male,India,Lindsayfort,Churned,2023-08-19,Mobile
1804,Stephen,Davis,stephen.davis805@yahoo.com,18,Male,Spain,Bryanstad,Returning,2021-07-23,Desktop
1805,ANTHONY,Daniels,anthony.daniels630@gmail.com,43,Female,Australia,South Maria,New,2019-09-21,Tablet
1806,Jennifer,Martinez,jennifer.martinez440@yahoo.com,55,Female,Australia,Shaunside,New,2024-11-26,Mobile
1807,Christopher,Camacho,christopher.camacho989@hotmail.com,33,Female,Philippines,South Lori,Returning,2024-04-24,Mobile
1808,William,Thomas,william.thomas5@hotmail.com,43,Male,Mexico,Port Alvin,Returning,2023-05-26,Tablet
1809,Michael,Burke,michael.burke205@gmail.com,32,Other,united states,Port Amandaside,Returning,2020-05-19,Mobile
1810,Stacey,Schmidt,stacey.schmidt973@yahoo.com,24,Male,France,North Erin,At-Risk,2022-10-23,Mobile
